chat_id,assume_payment,negotiate
HU1LXF5,0,N/A
qX302eD,0,N/A
lvb2kE4,0,N/A
DKV0d99,1,1
0wO38O4,0,N/A
sBfm87v11Q,1,1
VDUORaB,0,N/A
C6J1135,0,N/A
Ue24b01,1,1
VPpFg0x1Q0,1,1
6wpggfjdCk,1,0
lZP0FlJ,0,N/A
8qgedq8,1,0
s2Qa5PA,0,N/A
vHkFxOoVcA,0,N/A
g92dWn4,1,N/A
ntL0xCm8Z5,1,0
1HnrH6T,1,0
49R7rYW,0,N/A
JXSmGqsXx7,0,N/A
A2qyOcrUP0,0,N/A
j6jMJoR,0,N/A
t95beIV,0,N/A
gQC6AR4,0,N/A
c9cCE3m7cH,1,N/A
qIrtQuQ,1,0
2HMHhvK,1,0
RhEPK1y652,0,N/A
1w691iN,1,0
jI89hOaG25,1,0
oiDPFZQ,0,N/A
PGO2fZsufq,0,N/A
dSl0J57,1,0
1yhOrnV,1,1
soQO0Nl731,0,N/A
2R211vU,1,1
HJN1cMD,1,0
I8SxN8o3vc,1,0
zxt8isu5Kn,0,N/A
uAPpW1uBz1,1,N/A
H819EvnXAH,0,N/A
c01f7ob06F,0,N/A
95gs99cv6D,0,N/A
d7Q9A0oT98,0,N/A
j37SmiU,1,1
sZ3EUl0,0,N/A
VMKtiMH,1,1
56IHNZE,1,0
RJz15B6,1,1
35ORI8B,0,N/A
20tWVF6,0,N/A
t5iDY32,0,N/A
Z574MCc89p,0,N/A
5ow0e49,0,N/A
f8L2082,1,0
sOCOSV3,0,N/A
K9U5ar8,0,N/A
XjuEo4Z,0,N/A
933DaxU,1,0
l06725C,1,1
C02XN2Y,0,N/A
w48qogA,1,1
E0WX2slagA,1,0
w486H9Z,0,N/A
14d32Y9,0,N/A
nkci6gY,1,0
eeb0NB0,1,0
kAU90gljJY,0,N/A
9YBRKIa13H,0,N/A
G1veWtT,0,N/A
9h0DO71,1,1
elUTLzi072,1,N/A
EO9KLF0,1,N/A
VCCwjXuD6J,1,1
ZGfy6k5,0,N/A
3ay455Q,1,0
9c06RMj695,1,0
Yy4BgPC,0,N/A
wIz2QA1,1,1
565786fufd,0,N/A
ZKLnQ07,1,0
2Puv3OhjZy,1,N/A
935Us9Y,0,N/A
32vLqG2,0,N/A
ymuElNZ,1,0
f1v05Vwd26,1,0
JfKdAx0,1,0
CAC6T1P,0,N/A
K7IRyi7,0,N/A
2H6d9uI,1,1
W8Ayfa4,1,1
Z945JhV,0,N/A
Q215hXD,1,N/A
2PF8633,0,N/A
10F65M8,0,N/A
8z3VHcQ,1,N/A
LSTNXW7,0,N/A
gExrh1P,1,0
use2kw9,0,N/A
yA7R3Xj5nD,1,1
0oFConO,0,N/A
1dxssSY,1,0
w14nP46,0,N/A
GrLJmes79g,0,N/A
4Y1cASxtqO,0,N/A
61YI6c9,0,N/A
HHV6319,0,N/A
5ZqjcCQ,0,N/A
qyI0O02,0,N/A
wE862jZ,0,N/A
n15c5euBeH,1,1
5VCG37cWGU,1,0
O58lHz3,1,1
Jm88o4R,1,0
UhYl44F,1,1
zClqW78,0,N/A
EnHD45M,1,1
rJaEN7n3F8,0,N/A
u8SajGuhh0,1,0
3Rw2vBpu5F,1,1
cSv2IhF,1,1
KYZts7t2mg,0,N/A
aUBOzxkIh2,1,0
TVXsraC,0,N/A
y7BR1pc5Fe,0,N/A
22d24Wwva7,0,N/A
yKh7N8O,0,N/A
WhUR3dC,1,1
3H5GkfX,1,0
4nm65r2,0,N/A
eAN7147,1,0
Vd8aRo8,0,N/A
nhZ8DXzHzH,0,N/A
Z3923ict84,0,N/A
2Uhlg5eB1y,1,1
3913l84,1,N/A
o4CaSW5,1,N/A
Q8jUc9T,1,1
972gB1hdrK,1,0
fwa17B7,1,N/A
CZuT9wB,0,N/A
rv3OE3hM8M,0,N/A
Eu0Pb22,0,N/A
V4ATjVrbaA,1,0
9HKpzhH,0,N/A
vXxsi6M,1,0
p7TlGI6,1,N/A
iHv5YKK,0,N/A
RbxIZuw6z6,1,0
was162oh31,0,N/A
3T8Sw6H,0,N/A
f7E6M20,1,N/A
0q59V3J,0,N/A
9GniaH1,1,1
8IPW166,0,N/A
xlv1v0tOne,0,N/A
tv80ep7,0,N/A
i3lr5TmO41,1,N/A
5g7VUHF,1,0
Gtlb2IU,0,N/A
EeqA7I4,0,N/A
ltO47RI,0,N/A
0XkhAL2,1,0
5Ezm5imc0D,0,N/A
05n7U0G,0,N/A
n9t7z62,1,0
E0s4iIV,0,N/A
ilASL4R,1,0
wTt46W6,0,N/A
w7WLYWnkx1,0,N/A
9pP7g57,0,N/A
Efr2c6wshf,1,0
0X34sAI,1,N/A
S5PxpoouYg,0,N/A
H80OLSfLm0,0,N/A
9eFgIyF,0,N/A
7NreWOoNy5,1,0
f32noH4,1,0
0SIs124,0,N/A
p9n19m0,0,N/A
Fz3Hr6W,1,0
571SSGcwvD,0,N/A
fmBokW5,1,N/A
My8m1FL,1,1
g8uY31O,1,1
589TPeX,1,0
t07tbe5,0,N/A
zE6vxdP,1,0
9q5Os6P,0,N/A
0ZF8lHL,1,0
y910Ivyx0M,1,0
1X7z4rY,0,N/A
3Jip7eJ,1,1
J6TZd6S,0,N/A
XY3Zhd6,0,N/A
sowWV7d9eu,0,N/A
o5JWr5g7c4,1,0
MS1Bn87,0,N/A
I95lK3ejG3,1,0
p88i83qr9S,0,N/A
YKvoenG,0,N/A
3Xj12MZ,0,N/A
0y4LVk5,0,N/A
05Ytkn9,1,1
H5Jk0aM,1,1
9zbc65dJaY,1,0
5qWnE9mIh4,0,N/A
3OHzgCE,0,N/A
7343VJrclh,0,N/A
ka7a7MV,1,1
17zfA84,1,1
QStNWytZ50,1,1
So7ZQo8,1,0
7Vo1gspife,0,N/A
3pX4eM5,1,1
495Jk4lGqK,0,N/A
EcW7YxJ,0,N/A
vACa7t9,0,N/A
LPj371dWl6,1,0
FSRgYY3,1,0
98dAj2T,1,N/A
OvrFOA0,1,N/A
mq20yfrHjB,0,N/A
FmshRS2,1,1
0feWs24,1,N/A
aS2UG02,0,N/A
f3Nh9o2,1,0
2MFf96wUX2,0,N/A
eLo6Ue9,0,N/A
83s7iwg7TB,0,N/A
3BIMqu9,1,1
P2pdTXH,0,N/A
018NONwclx,1,N/A
X31666D,0,N/A
9vFg0E3,1,0
1nxrIvkOXv,1,0
Sz2NKr6,1,N/A
ELyT6kdXY8,1,0
gy70oI4,0,N/A
44jI6NK,0,N/A
rTvwj05,1,0
W9Ik8OR,1,N/A
kC912P8,0,N/A
rM2To0dIa1,1,0
a1v8kSo3b0,0,N/A
XiM2l9W,1,0
om135tmSL5,0,N/A
Ed7zO5flhx,1,0
UhxwEwjy8W,1,0
igEm8OO,1,1
MNG5hxb6sD,1,0
040lw2C,0,N/A
cio66dpOxD,0,N/A
aNWm7A0,1,0
CidXOTI,1,N/A
dWxl1M7,0,N/A
cuTu163,1,1
aq45L77,0,N/A
jbi65Z3,1,N/A
IzcgE79,1,1
ry66xbF,0,N/A
hP7H19K,1,1
iioBY1ck0r,0,N/A
0H64HuV,0,N/A
X468MlK,1,1
QgPVt33,0,N/A
RIQ2vOb6CQ,0,N/A
6C993Y4,0,N/A
483GMaxTdg,0,N/A
5HHlZ6D,0,N/A
6t916iC,1,0
1sXbAkqL84,0,N/A
fC8X38F,0,N/A
HHc26NpK0B,0,N/A
4pRBoVfMhm,1,0
6PjCLWA,1,N/A
1HmPFgrNs5,0,N/A
Hur7subHGl,1,0
H4FQ2KeF4I,0,N/A
SWko4cqQ7e,0,N/A
u18J7lY,0,N/A
Ws63uAcbP7,1,1
nR3pIJiUhN,0,N/A
5I004i9,1,0
9Vav2xdHBe,0,N/A
ImA2e7oA2a,1,1
h89984J,0,N/A
5678xn3,1,0
vK0IZ8P,0,N/A
8g7Fukmcz4,0,N/A
uuwqObO,0,N/A
96gIEou7H0,0,N/A
ne2RLpnGFd,1,0
nfzBMezhHM,1,N/A
647lgdR,0,N/A
68E4q65,1,0
81Mn3R7,0,N/A
q7Ly9DQ,1,1
tNF8a7k46M,1,0
0p2JwDD,0,N/A
6kK34ZZ,1,0
RSjz91r4N7,1,0
NiWeN7N,0,N/A
uw0hvc4,1,0
mH2E77A,1,1
UrKqZvX,1,1
pBYD2dx4wA,1,0
Ejw6TQU,0,N/A
d5OeN9M,0,N/A
R6W194f9dY,1,0
12go7rt82B,1,N/A
8phKZRO,1,0
OytWKNcDTL,0,N/A
yjI2162,1,N/A
43vjMAE,0,N/A
9Jo713Z,1,1
kfPNbGC,0,N/A
7l5kFOqVN4,0,N/A
6K7YT2N,0,N/A
i2S6Z4M,0,N/A
9DoeK0cZCj,1,0
0311e9F,1,1
AgYxwEwU6n,0,N/A
4ZkQ3BQ,1,N/A
B717W7H,1,N/A
CpE7h8fkwk,0,N/A
EAQwgcy7ek,1,1
1CFk3ZY,0,N/A
JQGe3nnV7j,0,N/A
5T0QWJA,0,N/A
x5M0AbxNaD,1,1
0KGGm9T,1,0
ike89S5,0,N/A
Y8PNy9bla8,1,1
HP5oM8C,1,0
o6mfjdh65N,1,1
Z2bYs88,0,N/A
8s0766mkh2,1,0
1TUVPc4,0,N/A
66LJ1zo9vB,0,N/A
353EI8p6dK,0,N/A
tx24VKmKWF,0,N/A
1A01BUwyG1,0,N/A
mNmDIll57V,1,1
3Qyy5AQ,0,N/A
0bowVlZ,0,N/A
IxKNQupP1s,1,0
14OKJ4mZ21,0,N/A
su14jmQ,1,0
KDqOQveU29,1,0
6z3ZC7A,0,N/A
x402SqpKYQ,0,N/A
v1Sjh1J,1,1
xDQi1M1,1,1
RUfkLeJ,1,N/A
6WR690O,1,N/A
vAl7J6Q,1,1
a8fS2XO,0,N/A
9ab309J,1,0
SFm21iR,0,N/A
y1phP35,0,N/A
3RGCXLZ,1,0
1jSDH9M,1,0
Lvl6Ii7,0,N/A
2n81s7T,0,N/A
8x1km6P,0,N/A
4ofGQJ6,1,0
xJrQp94,1,0
46T89JlE3g,1,N/A
FVxMV5L,1,0
VQE0h6sFot,0,N/A
B769IczbWr,1,1
Q2xaVIP,0,N/A
JQkUo9oe9s,0,N/A
k1dmQJi4Z8,1,0
EH5RykT,1,N/A
UzfR2Oj9YS,0,N/A
ErwALH5,0,N/A
IC8Ny9pKaJ,1,0
h3m25wn6OW,1,N/A
B347GyZ,1,0
5ZO5rxv61z,1,0
5N1LZRlmIi,1,N/A
L6t1ZY4,1,0
Rxh19XR,1,0
C4aN918,0,N/A
zS92WAP,0,N/A
5vsOpQ4,0,N/A
g9rKd0rou4,1,1
aKnitx3,0,N/A
uEwYu2O,0,N/A
bCboW1vWm7,0,N/A
ILR789sqE0,0,N/A
CD898kZ,1,1
N6u8b19,0,N/A
yYBd6nQ,1,0
n5cZ5ME,0,N/A
5y7XMJ7,0,N/A
24gJO4r4lj,0,N/A
U76D9MT,1,0
11MM029,1,0
gRa8ybU,0,N/A
UGt54fd177,0,N/A
yaD9x6rPX0,0,N/A
H3I7HI7,0,N/A
E7AvOk5,0,N/A
d9cIx86,0,N/A
iPd26J8,1,0
e55FsMlU4V,0,N/A
YrM1FG3,0,N/A
14MeY5k6QU,1,N/A
9eN7EQbfFv,0,N/A
u6j5sn3,0,N/A
CYr78wT,0,N/A
H45VA48,1,0
C2N6oT5,1,0
H5R7e6y74I,1,N/A
3oANJ9M,1,0
EgSu5J2,0,N/A
5BBr5Nf4fw,1,0
fqXf5D6,0,N/A
h9vQ3BW,0,N/A
s1737EdVaR,1,N/A
Egeiz6gwk3,1,N/A
VW8Lkuwo7c,0,N/A
Do6jmtL,0,N/A
EqZ6I9oZgS,0,N/A
bO33FG4,1,0
GMMPh1bK0z,0,N/A
X8jCw2M,0,N/A
yfUbf59,0,N/A
wW3DB97,1,N/A
371bhrbkbj,0,N/A
Bk8m8L6,1,N/A
Snzcz26,0,N/A
8sW6BXlwEM,1,1
63UNEPO,0,N/A
2Q84Ne1,0,N/A
1i92ezpQkI,0,N/A
pVmpE1O,1,0
pR2h2gh6Eh,1,0
5aAnjurWxG,1,1
Rn6fjUO,0,N/A
4go94XK,0,N/A
N5pUir1,0,N/A
4OYbdnrY8d,1,1
pUfA3GV,1,0
5eE62AhF3a,0,N/A
oVJG0fL,1,1
RL56xM3,1,1
EqmhR0T,0,N/A
p3wmrmL,0,N/A
t84u8rV,1,0
h9atyxB,1,0
aM4HMNbyue,0,N/A
8ffldp3,1,0
r9iukp9,1,1
e177uF2,1,1
hdZ912hupE,0,N/A
rl42Gc6,0,N/A
EoX27xo748,1,1
WWhiA08,0,N/A
i6w1DWC,1,0
ML40y51,1,N/A
74I37ux6qj,0,N/A
S3Gm57ppm2,1,0
q2JlmspHxw,0,N/A
Dd98EYC,0,N/A
lOs4202,0,N/A
zvr9283,0,N/A
HpBZOeN,0,N/A
G320IGK,1,0
EdyX51hkzx,1,N/A
02R6aCP,1,0
RDcjQw3,0,N/A
wx2qurpISg,0,N/A
ym47k8F,1,N/A
m0Ow2tioAm,0,N/A
fwsHpCE,1,N/A
I6dk2z4,0,N/A
Lq1O8Lks3q,1,N/A
77nluoT,0,N/A
56u3jd7,0,N/A
Hnv13ix6F1,1,0
c5WsFGD,1,0
3cW78Tx3sb,1,0
3a1s8SsL9Q,0,N/A
4rDGozl4nG,0,N/A
GdCKp4Y,0,N/A
LHHAnf4,0,N/A
4Cq59EH,1,1
d74ZD3eIB8,1,N/A
gNSF0Z0,1,1
71ED3vt82D,1,N/A
l5AkFJQ,1,0
anYvJR8,0,N/A
g8z3juG,1,0
C00Hv4R,0,N/A
V2Pym65,0,N/A
GOR3NR6,0,N/A
btYFYO5,0,N/A
3GavjYY,0,N/A
8iy5Iu1,1,1
8SjM0B3,1,0
zs8e4J9,0,N/A
2LLNYTzIFc,0,N/A
tefTw2Q,0,N/A
OlpY39L,1,0
X1a261cA7U,0,N/A
lv4aC52,0,N/A
SU598X9,1,N/A
15x6HchY2Q,0,N/A
8fSCovD,0,N/A
XC85ii7,0,N/A
bVeC795,0,N/A
ik6Y189,0,N/A
37B47wq17O,0,N/A
PnA6oQvS10,0,N/A
2zua37x8eF,0,N/A
0TjEF84,1,0
vp8Y6x5,1,N/A
8324Fhm4ZL,0,N/A
1m8516j62n,0,N/A
5Jxvn80,0,N/A
P70l12D,1,N/A
7QeG7ka12W,0,N/A
La63kiZ,0,N/A
v7ptOGzqLI,0,N/A
slQB1QwpnX,1,0
tnz7Mx6,1,1
T90I9Am871,1,0
6JVjPb0,0,N/A
U3CKlayve5,0,N/A
rGOF7TouqB,0,N/A
ov0w1f2,1,0
ftkRZ6R,1,0
YMnvP3q7OW,0,N/A
e5iIKIeI7e,1,0
sJaA3spE8E,0,N/A
7l0BN6O,0,N/A
eV1Vcn6,0,N/A
vf91CHU,1,1
12iMP06,0,N/A
5avzL5j3kY,1,0
ohhE8Jm40H,0,N/A
OX8eZw6,0,N/A
nM8on4qPbj,0,N/A
e9To2Mal8x,0,N/A
91808PD,1,0
3AvAdrE,1,0
w954jGX,0,N/A
npTKk14,1,0
62wQw5isx4,1,1
cIq2YfR,1,0
4m7v2YL,1,1
K0Bh755,1,0
nN4WT59,0,N/A
cBmtxAJ,0,N/A
6h5ykyF,0,N/A
AIm2Yb9,0,N/A
5X4InAd6Oe,1,1
uljJRQU,0,N/A
Pwqzkm4,0,N/A
p2q6o6u8n7,0,N/A
7wg9qi6,0,N/A
1QSA4s0,1,N/A
ReQB38bYBg,1,0
D5N9S80,1,0
DM924Mc9b6,0,N/A
8cInR2ovq4,0,N/A
68Ob8hV,0,N/A
75Dp9ItTqe,0,N/A
u3aj5KoVC5,1,1
1T0zCHtVky,0,N/A
T7sk136,1,0
plikPhR,0,N/A
RPVt3iT,0,N/A
Pu2UI3fe2g,1,1
yNh0987,1,0
9Rd122S,0,N/A
43TOte4,1,1
YR194EK,1,0
HEbA6Dq7VD,0,N/A
m3iLGk9,0,N/A
KTYPKUxBJT,1,1
5rbM159,1,1
BkQwewU,0,N/A
wiwfGqi702,0,N/A
X4442QI,0,N/A
702bZ1T,0,N/A
STn0r8mcJZ,1,0
K25Vy3O,1,0
4BzT8X3,1,1
IP2c7q1,0,N/A
cO29EDq7Ms,0,N/A
6EzO7g8,1,0
bFXCsvzln3,0,N/A
U798X4F,0,N/A
CvqGdfS,0,N/A
Cg53Yhp3YA,1,0
65SV6e8,0,N/A
35347HW,0,N/A
AbGtYkA,0,N/A
hVFBeeO,1,1
J2mc5j4,1,0
0W37lA3,0,N/A
wYp3knqN4E,0,N/A
wIt6QkzZ5k,1,N/A
4MrInCxp95,0,N/A
x82YAMT,1,1
Fc5Bi9R,1,N/A
Wl7m19E,0,N/A
iuutLv3,0,N/A
9C4fa7bB0h,0,N/A
C4ts8QB,0,N/A
ppBW1Y8,1,0
70G6j3L,1,N/A
h2AndZ4,1,0
m4Kc7Vb29M,1,1
YW56mlp0I4,1,0
d1DFgUG,1,N/A
5a863EnO8p,0,N/A
pH3ATIjKdz,1,0
8Y61P7n4hU,1,N/A
KRxXw1W,1,N/A
Qcc4M43,0,N/A
s8B1Da1,0,N/A
168Q2pR,0,N/A
arHSqM5,1,0
0svdsiW,0,N/A
Jv7Rf9rIfD,0,N/A
3vb7Bw9,1,N/A
25uJ2zuvPv,0,N/A
442Wusj8v2,1,1
lX9FOO3,0,N/A
C34H0Gf1zi,1,1
j1RSsqu0N9,1,0
dwO2NuP,0,N/A
v4BUF8b3Q5,0,N/A
52f3TNO,0,N/A
6SmR9uM,0,N/A
4IEPf32,0,N/A
ucdQfkbf91,1,0
8pJa351,1,0
txdFX1T,0,N/A
HNriWE0,0,N/A
w7efUfzb45,0,N/A
1qG5Z09,1,0
H56XBp3,0,N/A
Ql3J5usg83,0,N/A
uxXnawhILH,0,N/A
g435Zqo0Wr,1,0
cG1UPSx8HF,1,1
V3Q63k1,1,1
Iqs59Ix4bL,1,0
eYj1k91,1,0
K0d1qcQ,0,N/A
Mq7e4B7,1,1
Qu9V77W,1,1
U1fBCucV1v,1,N/A
BJTCz0W,1,0
j3ll73oW56,1,1
v39ZnOxfUa,0,N/A
P542C5H,1,1
45gtljJ,0,N/A
W9Fm8nV,0,N/A
34zaxYK,1,0
W7Zm5wsvBJ,0,N/A
HcpU5J8,0,N/A
cOTq14vS3p,0,N/A
f7wFVvg9uS,1,N/A
5yuA8w0,1,0
XGQ83n2,0,N/A
sys10yS,1,1
Dce0LRg5YR,0,N/A
5Wcwv2ni5B,0,N/A
h1pfkWP,0,N/A
rNU3C5W,1,0
87h176y3O8,0,N/A
li8y80bdQS,0,N/A
2WACDSB,1,0
t5S779v2Ku,0,N/A
vanFwtR,0,N/A
YYwomRgW9W,0,N/A
p15pP6P,1,0
6Et1sD2,1,0
XU1qg6P,0,N/A
uXU2xZC,1,0
vLL6kzlQx1,1,1
13L6JC4,1,N/A
WXB63LY,0,N/A
9iHN75rapz,1,1
UsD95NP,0,N/A
LjHUK9Y,0,N/A
106BZeaHp0,0,N/A
F43L1McMjP,1,0
99FGjT8,1,0
902ZtBX,1,N/A
cVrrD8bg9p,0,N/A
Z33IthO,1,0
N437f9g714,1,1
61ip4W2,0,N/A
Az0Vct7,0,N/A
rFm7vkdS07,1,0
twLHa1T,0,N/A
R8CErpH,1,0
8cGTsjA,0,N/A
LQ8H94F,0,N/A
I15od4I,0,N/A
8E4F3aC,0,N/A
mUBzB0V,1,N/A
93HlbVl6tW,1,1
eq2hzcN,1,N/A
483JguB,1,N/A
b10SVXlCw3,0,N/A
EoWTk6caGs,0,N/A
C8851KT,1,N/A
bxC728ldI3,1,1
gCn3C0yxi0,0,N/A
HYGVS3noFw,0,N/A
52k1s76,1,1
4z42lS5,0,N/A
VzUxabP,1,1
mX6ORygSSn,1,0
8fg0W9S,0,N/A
NB1Yo0I,0,N/A
756rtl6,1,1
8r7KfchTpE,1,1
rcc75cC,0,N/A
m0rK36ub2g,1,0
8G4I7ZvvQ1,0,N/A
pzC660uW5T,0,N/A
hvUyA50,1,N/A
A2JO5s4,1,0
n6uL54bDsc,0,N/A
6U3fbTM,1,N/A
8BzUQ05,1,1
0YMxO6xjuB,1,N/A
Ngo9Q69,1,1
Q9594UL,0,N/A
j8BF16T,1,1
amMU852,1,0
1oSD3WmREo,0,N/A
0Y0h0W8,1,0
dpf0Vy6,1,N/A
AZ971WarAx,0,N/A
qV37ytj213,1,0
71vbO3c0a2,1,0
HIYEUNg75C,0,N/A
hmi4sqxq6J,1,0
wJlk0mB,0,N/A
m2xMBYal0y,1,0
wNRhL8sj04,1,0
vleM82M,1,N/A
oMg1s76,0,N/A
jQsDv5T,1,1
u122PoB,0,N/A
GnRtZslghn,1,1
K0zaAUH,1,0
JhCJObk0Y6,1,0
1FS47WH,0,N/A
Z189cmW,0,N/A
r3O5RDL,1,N/A
61xM7x1,0,N/A
jp6Y2XA,0,N/A
3M9rafbDj5,0,N/A
vH2M8ErR2d,1,0
hSN69chKIh,1,0
j1m5xj2,0,N/A
C92j0nP,0,N/A
7m6B5Wpc6p,1,N/A
94w3G77,0,N/A
Ks5S1U0,1,1
4F9khvH,1,0
qdhlQ4d9R7,0,N/A
Ya2YXGW,0,N/A
sZcsm5hVL7,1,0
838OZZP,0,N/A
pH932ds3mQ,1,1
13IeuHX,0,N/A
u5RD1cR,0,N/A
2T2kZ8H,1,0
TMmO3wr6o7,0,N/A
GdKpnX7,0,N/A
4IpA25F,1,0
AofwKZR,0,N/A
MvSqM43,0,N/A
cBlgxE6,0,N/A
0NtzmfR,1,1
pj46v72,1,N/A
Sd7zFqW,0,N/A
dg7YTcU,0,N/A
ea7h7V3,0,N/A
bL1k13rwL3,0,N/A
E0v0NWtVWi,1,1
3nN8rFA,0,N/A
za4S08C,1,0
ctKXFiA,0,N/A
I585LDU,0,N/A
0gG8JS6,1,0
27Iezu2,1,0
rdR6LtE,1,0
R86iFA2,1,0
ijMcp8p1cg,0,N/A
k2R3OoN,1,1
1u9i2MkBA0,0,N/A
cehPjPD,1,0
KPJsGuA,1,0
g8e9BK7,0,N/A
k49zIVd9Ed,1,1
tj3Bx59,0,N/A
2CBGtpC,0,N/A
6qWjuvA,0,N/A
C3K1ea4,0,N/A
pab4Xe9,0,N/A
T6F2M97,1,1
3IOn90A,0,N/A
78RaV0g6KN,1,0
7R3TK4y53r,0,N/A
55KUHagBFI,1,0
2AmP9sZ,1,0
3aj5iycoMj,1,1
9gsP78O,1,1
9aq2251,0,N/A
FSuCyq7,0,N/A
KLCzdcG,1,1
Zal0lbV,0,N/A
vI3O9zmvOV,0,N/A
2lwHIWR,0,N/A
7lW1130,0,N/A
kxXvMb2,1,0
SNzYJ2L,0,N/A
Z1q34kw3Ez,1,0
T60EX4S,0,N/A
y1f8yvO,1,1
Y6FwQJydea,0,N/A
WWUABKgb3Q,1,0
iN66wFN,0,N/A
0lMnIAG,1,0
NHrw2VxKUc,1,0
3wHRe7aDg2,0,N/A
2H08TGc6IT,0,N/A
v66z0UO,1,0
2J773g7,0,N/A
6v2L35X,1,0
7zLXgs8,1,1
LU619oye49,0,N/A
TH7k0ST,1,0
fQac5k4,1,1
W829OizFu0,0,N/A
r8V9SAfL27,1,0
Xiw9nk0,1,0
Vd5w6nB,0,N/A
bZQLyorEth,1,N/A
G979de5,1,1
My7746V,0,N/A
00T7O88,0,N/A
Y6J9ZlM,1,0
CHgFACzBAx,1,1
4KI1492,0,N/A
llp47U0,1,0
9zpPvFwWH6,0,N/A
3y74BJ7,0,N/A
fNnyDD2,1,1
zfE2Q62,1,1
7px65J2,0,N/A
BXIZW0Z,0,N/A
S6762m1,1,0
ayKXPFiTl4,1,0
I1L2O7O,0,N/A
gKdl51t5JX,0,N/A
91dsK38,1,N/A
en5dVurDB1,0,N/A
Ig8T8X4,0,N/A
J9wRE78,0,N/A
9253617,0,N/A
j2apDT2,1,0
YkcFr6u6Wm,1,N/A
Kj95n2ek8f,0,N/A
w9xes1tr17,1,N/A
jl0YeM5,1,0
QX8265w4dB,0,N/A
2CgZGj7,1,N/A
7dBA6Yvo21,1,0
484z6TD,0,N/A
GPIbpNfvq1,1,0
r3195jU,0,N/A
3wnM6K9,0,N/A
2P3Z63bKwl,1,N/A
0vCov81,0,N/A
u76A51M,1,0
pcfYQ25,1,1
yWwA06amJ4,1,1
qp2G16T,1,1
fZAfpZT,0,N/A
NDMayo3,0,N/A
39AQwrJ,0,N/A
UHid8X7,0,N/A
r1U9a4Z,0,N/A
b5MEvoW,0,N/A
uZU03bT,0,N/A
h445XWoNrc,0,N/A
lP2VP41,0,N/A
x7ijBy9,0,N/A
2u62o3M,0,N/A
D9By3W1,1,0
R3KGAH9,0,N/A
vpMKLUiflz,0,N/A
rZTl808,0,N/A
U1rcietdJJ,0,N/A
mm73I8w06r,1,0
0xN4Q8syh5,1,1
Jm3mVN5,1,1
Mpc1dkE,0,N/A
Mf5q8NC,0,N/A
y9r8za6,1,0
dKLIoUoB3G,1,0
CJY8vP8,0,N/A
52LKM10,0,N/A
z3cZi4E,0,N/A
39kZy01,1,0
k6sB2OhnG5,0,N/A
9cpTDaO,0,N/A
50I121G,0,N/A
nOFT0iE,1,0
425K32tZ86,1,1
fYztFRA,1,N/A
n2gz3BJ,0,N/A
ae98HiN,0,N/A
NSS5UZO,1,1
yj54kEA,0,N/A
OewiKk4,1,0
7SOn09Z,1,1
50LoGk9,0,N/A
iEb3DeH,0,N/A
wjmaNLZ,0,N/A
1FKKQCS,0,N/A
N9YXa3L,0,N/A
6Wau83mZLy,1,0
tCrSrpkF0F,1,N/A
d5uGnVC,1,0
K07bQ28,0,N/A
i28U5u9,1,1
qvhH4O4,0,N/A
PvVq6y9,1,N/A
g4y2dJsnCV,0,N/A
u7Zw2l6,1,0
61l6XCm5JQ,1,N/A
tW6bZpdZTT,1,1
L80uw59,0,N/A
yJKM7c3,0,N/A
X7KuQ6M,1,0
z4U6aYwGoK,1,N/A
eAGc853,1,1
972m9RG,0,N/A
YH17Zod1WI,1,0
Q2XB0xkTtV,1,0
cRh3BeblgW,1,1
hD1OD06,0,N/A
8Fy0RDG,0,N/A
kI1Z67Z,1,1
HEyY9nS,0,N/A
S3BBWwJ,1,1
V9x6Lw4,1,N/A
IY36PzH,0,N/A
ey5yigc2Zk,0,N/A
Of7fFAfe82,1,0
p37C4Xn60I,1,0
CKZYqjd5H3,1,0
20H577q1K2,1,1
JjmU6xc9lk,0,N/A
WLBV04D,1,1
31dlozR,0,N/A
OlRRTdA,0,N/A
gXqK97D,0,N/A
aFxK3qz2FX,0,N/A
2riIYfT,1,N/A
LvCYWfdt73,1,1
gn0K4vR,1,1
tvdsMLF,0,N/A
jM13Rk4,1,N/A
h8W6Hl7,0,N/A
C2ipvmC,0,N/A
M3Bw8q3,0,N/A
llZ9A3bC4q,1,0
pyNJxapbVb,1,0
113Hde6,1,N/A
ke93IZ3,1,1
H319C1K,0,N/A
pV2bj45,1,N/A
dG8amqT,1,1
LR9eIuK,1,1
j3IhIYJ,1,0
2H301MR,0,N/A
5aZ4JXm69u,0,N/A
iJJXFGmr2y,1,N/A
ISICIeI,1,N/A
F5H2aZE,0,N/A
IIWnV66,0,N/A
gMxleBj1u9,1,N/A
8MEj17Q,1,0
4qFDhj8,1,1
po1uQviK43,1,0
zukuFTfDdf,0,N/A
N1rS6QV,1,1
IwSWm1nWsL,1,1
b2130d1,0,N/A
91goTN0,1,1
yLzs618,0,N/A
TjWKASqOyY,0,N/A
s029t5w15c,1,0
5HeMDbB,0,N/A
wU265jK,0,N/A
h7O4b0oFrr,1,1
H87oif5,0,N/A
89uIs33,0,N/A
28ruZ3C,1,N/A
SL31k0aU1F,0,N/A
3X099Et5Ws,0,N/A
4MZ9A5I,1,0
a4o7lX0,1,0
2h0O7Iz9d3,1,0
